dcid,sentence
Count_Person_15OrMoreYears_NeverMarried_OneRace,"Population: 15 Years or More, Never Married, One Race;Unmarried Monoracial Population Aged 15 Years or More;people who are unmarried, monoracial, and at least 15 years old;people who are unmarried, monoracial, and over the age of 15;the number of unmarried monoracial people aged 15 years or more;the unmarried monoracial population aged 15 years or more"
Count_Person_15OrMoreYears_NeverMarried_SomeOtherRaceAlone,"Population: 15 Years or More, Never Married, Some Other Race Alone;Some Other Race Unmarried Population Aged 15 Years or More;people of other races who are unmarried and 15 years of age or older;people of some other race who are unmarried and 15 years of age or older;people of some other race who are unmarried and 15 years old or older;people of some other race who are unmarried and are at least 15 years old"
Count_Person_15OrMoreYears_NeverMarried_TwoOrMoreRaces,"Multiracial Population Above 15 Year Who are Unmarried;Population: 15 Years or More, Never Married, Two or More Races;the number of unmarried multiracial people over 15;the percentage of unmarried multiracial people over 15;the percentage of unmarried multiracial people over the age of 15;unmarried multiracial people over 15"
Count_Person_15OrMoreYears_NeverMarried_WhiteAlone,"Never Married White Population Aged 15 Years or More;Population: 15 Years or More, Never Married, White Alone;the number of white people who have never been married and are 15 years old or older;the percentage of white people who have never been married and are 15 years old or older;the proportion of white people who have never been married and are 15 years old or older;white people who have never been married and are 15 years old or older"
Count_Person_15OrMoreYears_NeverMarried_WhiteAloneNotHispanicOrLatino,"Non Married White Hispanic Population Aged 15 Years Or More;Population: 15 Years or More, Never Married, White Alone Not Hispanic or Latino;Unmarried White Non-Hispanic Population Aged 15 Years or More;unmarried white hispanics aged 15 or older;unmarried white non-hispanics aged 15 or older;white hispanics who are not married and are 15 years old or older;white non-hispanics who are not married and are 15 years old or older"
Count_Person_15OrMoreYears_NoIncome,"Number of People of Working Age With No Income;Number of individuals without income;Number of people aged 15 or older with no income;Number of people with no income;Number of people with no income during working years;Number of people without a job;Number of people without income;Number of unemployed individuals;Percentage of unemployed population;Population: 15 Years or More, No Income;The number of people who do not have an income;the number of people who are not earning an income;the number of people who are not working"
Count_Person_15OrMoreYears_Separated_AmericanIndianAndAlaskaNativeAlone,"American Indian or Alaska Native Population Aged 15 Years or More Who are Separated;Population: 15 Years or More, Separated, American Indian or Alaska Native Alone;american indian or alaska native people aged 15 or older who are not living with their parents;american indian or alaska native people aged 15 years or older who are not living with their families;american indian or alaska native people aged 15 years or older who are not living with their legal guardians;american indian or alaska native people aged 15 years or older who are separated from their families"
Count_Person_15OrMoreYears_Separated_AsianAlone,"Population: 15 Years or More, Separated, Asian Alone"
Count_Person_15OrMoreYears_Separated_BlackOrAfricanAmericanAlone,"Population: 15 Years or More, Separated, Black or African American Alone;black or african american population aged 15 and over, separated"
Count_Person_15OrMoreYears_Separated_ForeignBorn,"Population: 15 Years or More, Separated, Foreign Born;Separated Foreign-Born Population For 15 Years or More"
Count_Person_15OrMoreYears_Separated_HispanicOrLatino,"Hispanic Separated Population Aged 15 Years or More;Population: 15 Years or More, Separated, Hispanic or Latino;hispanic population 15 years and up;hispanic population aged 15 years or older who are separated from their families;hispanics aged 15 years and older"
Count_Person_15OrMoreYears_Separated_Native,"Native Population Aged 15 Years or More Separated;Population: 15 Years or More, Separated, Native;native population aged 15 and older;native population aged 15 years and older;native population aged 15 years or older;population of native americans 15 years of age or older, separated by race"
Count_Person_15OrMoreYears_Separated_NativeHawaiianAndOtherPacificIslanderAlone,"Native Hawaiian or Other Pacific Islander Population Aged 15 Years or More Separated;Population: 15 Years or More, Separated, Native Hawaiian or Other Pacific Islander Alone;native hawaiian or other pacific islander population aged 15 and older;native hawaiian or other pacific islander population aged 15 years and up;native hawaiian or other pacific islander population aged 15 years or more;native hawaiian or other pacific islander population aged 15+"
Count_Person_15OrMoreYears_Separated_OneRace,"Population: 15 Years or More, Separated, One Race;Single Race Separated Population Aged 15 Years or More;population by race, 15+;population of people who are 15 years old or older and identify as a single race;population of people who are 15 years old or older and who identify as a single race;population of people who are 15 years old or older and who identify with a single racial group"
Count_Person_15OrMoreYears_Separated_SomeOtherRaceAlone,"Population: 15 Years or More, Separated, Some Other Race Alone;Some Other Race Population Aged 15 Years or More Separated;population of people of some other race aged 15 years or more, by race;population of people of some other race aged 15 years or more, categorized by race;population of people of some other race aged 15 years or more, classified by race;population of people of some other race aged 15 years or more, separated by race"
Count_Person_15OrMoreYears_Separated_TwoOrMoreRaces,"Population: 15 Years or More, Separated, Two or More Races;Separated Multiracial Population Aged 15 Years or More;multiracial people aged 15 and older;multiracial people aged 15 years or more;people who are multiracial aged 15 and older;people who are multiracial aged 15 years or more"
Count_Person_15OrMoreYears_Separated_WhiteAlone,"Population: 15 Years or More, Separated, White Alone;Separated White Population Aged 15 Years or More;the white population aged 15 and over;the white population aged 15 or older;the white population over the age of 15;white people aged 15 or older"
Count_Person_15OrMoreYears_Separated_WhiteAloneNotHispanicOrLatino,"Population: 15 Years or More, Separated, White Alone Not Hispanic or Latino;Separated White People and Non-Hispanics Aged 15 Years Old and Above;white people and non-hispanics aged 15 and older"
Count_Person_15OrMoreYears_Smoking_AsFractionOf_Count_Person_15OrMoreYears,"Population: 15 Years or More, Smoking (As Fraction of Count Person 15 or More Years);fraction of people who smoke, aged 15 years or older;number of people aged 15 and over who smoke, as a fraction of the total number of people aged 15 and over;number of people who smoke, aged 15 years or older, as a percentage of the total population;share of people aged 15 and over who smoke"
Count_Person_15OrMoreYears_Widowed_AmericanIndianAndAlaskaNativeAlone,"American Indian or Alaska Native Widows Aged 15 Years or More;Population: 15 Years or More, Widowed, American Indian or Alaska Native Alone;american indian or alaska native widows aged 15 years or older;american indian or alaska native widows who are 15 years old or older;american indian or alaska native women who are widowed;widows of american indian or alaska native descent who are 15 years of age or older"
Count_Person_15OrMoreYears_Widowed_AsianAlone,"Asian Population Aged 15 Years or More Who are Widowed;Population: 15 Years or More, Widowed, Asian Alone;the number of asian people aged 15 years or more who are widowed;the percentage of asian people aged 15 years or more who are widowed;the proportion of asian people aged 15 years or more who are widowed;the share of asian people aged 15 years or more who are widowed"
Count_Person_15OrMoreYears_Widowed_BlackOrAfricanAmericanAlone,"Population: 15 Years or More, Widowed, Black or African American Alone;Widowed African American Population Aged 15 Years or More;african americans who are widowed and 15 years of age or older;the number of african americans who are widowed and 15 years of age or older;the percentage of african americans who are widowed and 15 years of age or older;the proportion of african americans who are widowed and 15 years of age or older"
Count_Person_15OrMoreYears_Widowed_ForeignBorn,"Foreign-Born Population Aged 15 Years or More Who are Widowed;Population: 15 Years or More, Widowed, Foreign Born;foreign-born people aged 15 years or more who are widowed;foreign-born widowed people;the number of foreign-born people aged 15 or more who are widowed;widowed foreign-born people aged 15 years or more"
Count_Person_15OrMoreYears_Widowed_HispanicOrLatino,"Population: 15 Years or More, Widowed, Hispanic or Latino;Widowed Hispanics Aged 15 Years or More;hispanic widows;hispanic women who are no longer married;hispanic women who are widowed;hispanic women who have lost their husbands"
Count_Person_15OrMoreYears_Widowed_Native,"Population: 15 Years or More, Widowed, Native;native people aged 15 and over who are widowed;native people aged 15 and over who have lost their spouse;native widowed people aged 15 and over;native widowed people aged 15 years and older"
Count_Person_15OrMoreYears_Widowed_NativeHawaiianAndOtherPacificIslanderAlone,"Native Hawaiian or Other Pacific Islander Widowed Population Aged 15 Years or More;Population: 15 Years or More, Widowed, Native Hawaiian or Other Pacific Islander Alone;the number of native hawaiian or other pacific islander widows aged 15 years or more;the number of native hawaiian or other pacific islander women who are widowed and aged 15 years or more;the percentage of native hawaiian or other pacific islander women who are widowed;the proportion of native hawaiian or other pacific islander women who are widowed"
Count_Person_15OrMoreYears_Widowed_OneRace,"Population: 15 Years or More, Widowed, One Race;Widowed Monracial Population Aged 15 Years or More;people who are widowed and have one race, aged 15 years or older"
Count_Person_15OrMoreYears_Widowed_SomeOtherRaceAlone,"Population: 15 Years or More, Widowed, Some Other Race Alone;Widowed Population of Some Other Race Aged 15 Years or More;the number of people of some other race who are widowed and 15 years of age or older;the number of people of some other race who are widowed and at least 15 years old;the number of people of some other race who are widowed and have reached the age of 15;the number of people of some other race who are widowed and older than 14"
Count_Person_15OrMoreYears_Widowed_TwoOrMoreRaces,"Multiracial Widowed Population Aged 15 Years or More;Population: 15 Years or More, Widowed, Two or More Races;multiracial people who are widowed, aged 15 years or more;multiracial people who are widowed, aged 15 years or older;people who are widowed and multiracial, aged 15 years or older;population of people who are widowed and multiracial, aged 15 years or more"
Count_Person_15OrMoreYears_Widowed_WhiteAlone,"Population: 15 Years or More, Widowed, White Alone;Widowed Whites Above 15 Years;white people who are no longer married and have been widowed for more than 15 years;white people who are widowed and have been widowed for 15 years or more;white people who are widowed and have been widowed for more than 15 years;white people who have been widowed for more than 15 years"
Count_Person_15OrMoreYears_Widowed_WhiteAloneNotHispanicOrLatino,"Population: 15 Years or More, Widowed, White Alone Not Hispanic or Latino;Widowed White Non-Hispanic Population Aged 15 Years or More;the number of white non-hispanic people aged 15 years or more who are widowed;the number of white non-hispanic people aged 15 years or more who have lost their spouse;the percentage of white non-hispanic people aged 15 years or more who are widowed;the proportion of white non-hispanic people aged 15 years or more who are widowed"
Count_Person_15OrMoreYears_WithIncome,"Population Above 15 Years Old with an Income;Population: 15 Years or More, With Income;number of people over 15 with income;percentage of people over 15 with income;proportion of people over 15 with income;share of people over 15 with income"
Count_Person_15To19Years_BirthInThePast12Months_Female_AsAFractionOf_Count_Person_15To19Years_Female,"Female Population Aged 15 to 19 Years Who Gave Birth in The Past 12 Months;Population: 15 - 19 Years, Birth in The Past 12 Months, Female (As Fraction of Count Person 15 To 19 Years Female);girls aged 15 to 19 who gave birth in the past year;number of teenage girls who gave birth in the past year;the number of girls aged 15 to 19 who have had a baby in the past year;the number of teenage girls who gave birth in the past year"
Count_Person_15To19Years_BlackOrAfricanAmericanAlone_EnrolledInPrivateSchool,"African American Population Aged 15 to 19 Years in Private Schools;Population: 15 - 19 Years, Black or African American Alone, Private School;the african american student body in private schools;the number of african americans aged 15 to 19 years enrolled in private schools;the percentage of african americans aged 15 to 19 years enrolled in private schools;the proportion of african americans aged 15 to 19 years enrolled in private schools"
Count_Person_15To19Years_BlackOrAfricanAmericanAlone_EnrolledInPublicSchool,"African American Population Aged 15 to 19 Years In Public Schools;Population: 15 - 19 Years, Black or African American Alone, Public School;the number of african americans aged 15 to 19 years in public schools;the percentage of african americans aged 15 to 19 years in public schools;the proportion of african americans aged 15 to 19 years in public schools;the share of african americans aged 15 to 19 years in public schools"
Count_Person_15To19Years_BlackOrAfricanAmericanAlone_ResidesInHousehold,"African American Household Population Aged 15 to 19 Years;Population: 15 - 19 Years, Black or African American Alone, Household;the number of african american households with members aged 15 to 19 years;the number of african american households with teenagers;the number of african americans living in households with children aged 15 to 19 years;the number of african americans living in households with people aged 15 to 19 years"
Count_Person_15To19Years_HispanicOrLatino_EnrolledInPrivateSchool,"Hispanic Population Aged 15 to 19 Years in Private Schools;Population: 15 - 19 Years, Hispanic or Latino, Private School;how many hispanic people aged 15 to 19 are in private schools?;what is the hispanic population aged 15 to 19 in private schools?;what is the number of hispanic people aged 15 to 19 in private schools as a percentage of the total hispanic population aged 15 to 19?;what percentage of hispanic people aged 15 to 19 are in private schools?"
Count_Person_15To19Years_HispanicOrLatino_EnrolledInPublicSchool,"Population: 15 - 19 Years, Hispanic or Latino, Public School;hispanic or latino public school students aged 15-19;hispanic or latino students in the public school system aged 15-19;public school students aged 15-19 who are hispanic or latino;students aged 15-19 who are hispanic or latino and attend public schools"
Count_Person_15To19Years_HispanicOrLatino_ResidesInHousehold,"Hispanic Households Aged 15 to 19 Years;Population: 15 - 19 Years, Hispanic or Latino, Household;households headed by a hispanic person aged 15 to 19 years;households with hispanic children aged 15 to 19 years;households with hispanic members aged 15 to 19 years;households with hispanic teenagers"
Count_Person_15To19Years_Literate_AsAFractionOf_Count_Person_15To19Years,"Population: 15 - 19 Years, Literate (As Fraction of Count Person 15 To 19 Years)"
Count_Person_15To19Years_WhiteAloneNotHispanicOrLatino_EnrolledInPrivateSchool,"Population: 15 - 19 Years, White Alone Not Hispanic or Latino, Private School;White Non-Hispanic Population Aged 15 to 19 Years Enrolled in Private Schools;the number of white non-hispanic people aged 15 to 19 years enrolled in private schools;the percentage of white non-hispanic people aged 15 to 19 years enrolled in private schools;the proportion of white non-hispanic people aged 15 to 19 years enrolled in private schools;the share of white non-hispanic people aged 15 to 19 years enrolled in private schools"
Count_Person_15To19Years_WhiteAloneNotHispanicOrLatino_EnrolledInPublicSchool,"Population: 15 - 19 Years, White Alone Not Hispanic or Latino, Public School;White and Non-Hispanic Population Aged 15 to 19 Years in Public Schools;the number of white and non-hispanic people aged 15 to 19 years in public schools;the percentage of white and non-hispanic people aged 15 to 19 years in public schools;the proportion of white and non-hispanic people aged 15 to 19 years in public schools;the share of white and non-hispanic people aged 15 to 19 years in public schools"
Count_Person_15To19Years_WhiteAloneNotHispanicOrLatino_ResidesInHousehold,"Population: 15 - 19 Years, White Alone Not Hispanic or Latino, Household;the number of people who are aged 15 to 19 years, and who live in households headed by someone who is white alone and not hispanic or latino;the population of white alone not hispanic or latino people aged 15 to 19 who live in a household"
Count_Person_15To24Years_Illiterate_AsAFractionOf_Count_Person_15To24Years,"Population: 15 - 24 Years, Illiterate (As Fraction of Count Person 15 To 24 Years)"
Count_Person_15To50Years_BirthInThePast12Months_Female_AsAFractionOf_Count_Person_15To50Years_Female,"Population: 15 - 50 Years, Birth in The Past 12 Months, Female (As Fraction of Count Person 15 To 50 Years Female)"
Count_Person_15To50Years_EducationalAttainmentLessThanHighSchoolGraduate_Female,"Female Population Aged 15 to 50 Years Who Are Less Than High School Graduates;Population: 15 - 50 Years, Less Than High School Graduate, Female;females aged 15 to 50 who are not high school graduates;females aged 15 to 50 with less than a high school diploma;women aged 15 to 50 who have not completed high school;women aged 15 to 50 who have not graduated from high school"
Count_Person_15To50Years_EducationalAttainmentSomeCollegeOrAssociatesDegree_Female,"Number of Females With a College Degree or Associates Degree;Population: 15 - 50 Years, Some College or Associates Degree, Female;The number of females with a college degree or associate's degree;The number of females with a college degree or associates degree;The number of women with a college degree or associate degree;The number of women with a post-secondary credential;female population with college or associates degree;females who have college degrees;number of females with associated degrees;number of women with college degrees;population of women with college degrees"
Count_Person_15To50Years_Female_1.0OrLessRatioToPovertyLine,"Female Population Aged 15 to 50 Years With a 1 Ratio to Poverty Line or Less;Population: 15 - 50 Years, Female, 1 Ratio To Poverty Line or Less;the number of women aged 15 to 50 years with a poverty ratio of 1 or less;the number of women aged 15 to 50 years with a ratio of 1 to the poverty line or less;the percentage of women aged 15 to 50 who live below the poverty line;the proportion of women aged 15 to 50 who live below the poverty line"
Count_Person_15To50Years_Female_1To1.99RatioToPovertyLine,"Population: 15 - 50 Years, Female, 1 - 2.0 Ratio To Poverty Line"
Count_Person_15To50Years_Female_2OrMoreRatioToPovertyLine,"Female Population Aged 15 to 50 Years with a 2 Ratio to Poverty Line or More;Population: 15 - 50 Years, Female, 2 Ratio To Poverty Line or More;the number of females aged 15 to 50 years with a poverty ratio of 2 or more;the number of females aged 15 to 50 years with a ratio to poverty line of 2 or more;women aged 15 to 50 living below the poverty line by a factor of 2 or more;women aged 15 to 50 with a poverty ratio of 2 or more"
Count_Person_15To50Years_Female_ForeignBorn,"Foreign Born Female Population Aged 15 to 50 Years;Population: 15 - 50 Years, Female, Foreign Born;female foreign-born population aged 15 to 50 years;foreign-born women aged 15 to 50;population of foreign-born females aged 15 to 50 years;women who were born in another country and are currently aged 15 to 50 years"
Count_Person_15To50Years_Female_Native,"Native Female Population Aged 15 to 50 Years;Population: 15 - 50 Years, Female, Native;female population of native origin aged 15 to 50 years;native female population aged 15 to 50;native female population between the ages of 15 and 50;native women aged 15 to 50"
Count_Person_15To50Years_Female_OneRace,"Monoracial Female Population Aged 15 to 50 Years;Population: 15 - 50 Years, Female, One Race;female population aged 15 to 50 who are of one race;female population of one race aged 15 to 50;population of women aged 15 to 50 who are of one race;population of women of one race aged 15 to 50"
Count_Person_15To50Years_Female_PovertyStatusDetermined,"Female Population Aged 15 to 50 Years With Poverty Status Determined;Population: 15 - 50 Years, Female, Poverty Status Determined;the number of females aged 15 to 50 years who have been determined to be in poverty;the number of females aged 15 to 50 years who have been determined to be living in poverty;the number of females aged 15 to 50 years who have been determined to have a low income;the number of females aged 15 to 50 years with determined poverty status"
Count_Person_15To64Years_Female_InLaborForce_AsFractionOf_Count_Person_15To64Years_Female,"3 the number of women aged 15 to 64 who are working or looking for work, divided by the total number of women aged 15 to 64;Population: 15 - 64 Years, in Labor Force, Female (As Fraction of Count Person 15 To 64 Years Female);female labor force as a percentage of the female population aged 15-64;fraction of females aged 15-64 who are in the labor force;fraction of females in the labor force aged 15-64"
Count_Person_15To64Years_InLaborForce_AsFractionOf_Count_Person_15To64Years,Labor force participation rate;Number of people in the labor force (ages 15 to 64) as a fraction of the total number of people (ages 15 to 64);Percent of Working Age People in the Labor Force;Percentage of people of working age who are employed or actively looking for work
Count_Person_15To64Years_Male_InLaborForce_AsFractionOf_Count_Person_15To64Years_Male,"Males Aged 15 to 64 Years in The Labor Force;Population: 15 - 64 Years, in Labor Force, Male (As Fraction of Count Person 15 To 64 Years Male);men aged 15 to 64 who are in the labor market;men aged 15 to 64 who are part of the labor force;men in the labor force aged 15 to 64"
Count_Person_16OrMoreYears_EmployedAndWorking_InLaborForce,"Population: 16 Years or More, Employed And Working, in Labor Force"
Count_Person_16OrMoreYears_Female_WithEarnings,"Female Population Aged 16 Years Old or More With Earnings;Population: 16 Years or More, Female, With Earnings;number of female earners aged 16 or older;number of women aged 16 or older with earnings;number of women who earn money aged 16 or older;women who are 16 years old or older and have earnings"
Count_Person_16OrMoreYears_Male_WithEarnings,"3 number of males aged 16 years or older with jobs;Male Population Aged 16 Years or More With Earnings;Population: 16 Years or More, Male, With Earnings;men aged 16 or older who earn money;number of males aged 16 or over with earnings;number of males aged 16 or over with income"
Count_Person_16OrMoreYears_WithEarnings,"Population Aged 16 Years or More With Earnings;Population: 16 Years or More, With Earnings;people aged 16 or older who are earning an income;people aged 16 or older who are earning money;people aged 16 or older who have earnings;people aged 16 years or older with earnings"
Count_Person_16To19Years_InLaborForce_BlackOrAfricanAmericanAlone,"African American Population Aged 16 to 19 Years in Labor Force;Population: 16 - 19 Years, in Labor Force, Black or African American Alone;african americans aged 16 to 19 in the workforce;the labor force participation rate of african americans aged 16 to 19;the number of african americans aged 16 to 19 who are employed;the percentage of african americans aged 16 to 19 who are employed"
Count_Person_16To19Years_InLaborForce_HispanicOrLatino,"Hispanic Population Aged 16 to 19 Years In Labor Force;Population: 16 - 19 Years, in Labor Force, Hispanic or Latino;hispanic 16-19 year olds in the workforce;hispanic 16-19 year olds who are employed or looking for work;hispanic labor force participation rate of 16-19 year olds;percentage of hispanic 16-19 year olds in the labor force"
Count_Person_16To19Years_InLaborForce_WhiteAloneNotHispanicOrLatino,"Population: 16 - 19 Years, in Labor Force, White Alone Not Hispanic or Latino;the number of white people in the us who are between the ages of 16 and 19 and are employed or unemployed;the number of white people in the us who are between the ages of 16 and 19 and are part of the workforce;the number of white people in the us who are between the ages of 16 and 19 and are working or looking for work;the percentage of people aged 16 to 19 who are in the labor force and identify as white alone, not hispanic or latino"
Count_Person_16To50Years_BirthInThePast12Months_Female_AsAFractionOf_Count_Person_16To50Years_Female,"Births in The Past 12 Months of Females Aged 16 to 50 Years;Population: 16 - 50 Years, Birth in The Past 12 Months, Female (As Fraction of Count Person 16 To 50 Years Female);number of babies born to women aged 16 to 50 in the past year;number of births to females aged 16 to 50 in the past 12 months;number of births to females aged 16 to 50 in the past 12 months, by age;number of live births to women aged 16 to 50 in the past year"
Count_Person_18OrLessYears_Female_ResidesInCollegeOrUniversityStudentHousing,"Female College or University Student Housing Ages 18 Years or Less;Population: 18 Years or Less, Female, College or University Student Housing;dormitories for female college students under 18;housing for female college students under 18;on-campus housing for female college students under 18;student housing for female college students under 18"
Count_Person_18OrLessYears_Male_ResidesInCollegeOrUniversityStudentHousing,"Male Population Aged 18 Years or Less Residing In University Student Housing;Population: 18 Years or Less, Male, College or University Student Housing;number of male college students aged 18 or less living in university residence halls;number of male students aged 18 or less living in university-owned or -operated housing;number of male undergraduates aged 18 or less living in university housing;number of male university students aged 18 or less living in campus housing"
Count_Person_18OrMoreYears_Civilian,"Civilians Aged 18 Years or More;Population: 18 Years or More, Civilian;folks aged 18 and above;people aged 18 and over;people aged 18 or older;people who are at least 18 years old"
Count_Person_18OrMoreYears_Civilian_ResidesInAdultCorrectionalFacilities,"Population of Civilian Aged 18 Years or More in Adult Correctional Facilities;Population: 18 Years or More, Civilian, Adult Correctional Facilities;number of adults aged 18 or older in adult correctional facilities;the number of people aged 18 or older in adult correctional facilities;the number of people in correctional facilities who are 18 years or older"
Count_Person_18OrMoreYears_Civilian_ResidesInCollegeOrUniversityStudentHousing,"Civilians Aged 18 Years or More Who are in College or University Student Housing;Population: 18 Years or More, Civilian, College or University Student Housing;adults aged 18 or older who are enrolled in college or university;college students aged 18 or older;individuals aged 18 or older who are living in student housing;people aged 18 or older who are attending college or university"
Count_Person_18OrMoreYears_Civilian_ResidesInGroupQuarters,"Civilians Aged 18 Years or More Group Quarters;Population: 18 Years or More, Civilian, Group Quarters;group quarters residents aged 18 years or older;people 18 years of age or older living in group quarters;people aged 18 years or older living in group quarters"
Count_Person_18OrMoreYears_Civilian_ResidesInInstitutionalizedGroupQuarters,"Civilian Population Aged 18 Years or More in Institutionalized Group Quarters;Population: 18 Years or More, Civilian, Institutionalized Group Quarters;people 18+ in institutions;people aged 18 or older in institutional settings;the civilian population aged 18 or older living in group quarters"
Count_Person_18OrMoreYears_Civilian_ResidesInNoninstitutionalizedGroupQuarters,"Civilians Aged 18 Years and Above Residing in Non-Institutionalized Group Quarters;Population: 18 Years or More, Civilian, Noninstitutionalized Group Quarters;adults aged 18 and over living in group quarters other than institutions;adults aged 18 and over living in non-institutional group quarters;adults aged 18 and over who are not institutionalized and live in group quarters"
Count_Person_18OrMoreYears_Civilian_ResidesInNursingFacilities,"Civilian Population Aged 18 Years or More in Nursing Facilities;Population: 18 Years or More, Civilian, Nursing Facilities;adults aged 18 or older in nursing homes;adults aged 18 or older who live in nursing homes;people aged 18 or older living in nursing homes;people aged 18 or older who are residents of nursing homes"
Count_Person_1OrMoreYears_1.5OrMoreRatioToPovertyLine,"Population Aged 1 Year or More With a 1.5 Ratio To Poverty Line or More;Population: 1 Years or More, 1.5 Ratio To Poverty Line or More;the number of people aged 1 year or more who have an income that is 15 times the poverty line or more;the percentage of people aged 1 year or more with a ratio of income to poverty line of 15 or more;the proportion of people aged 1 year or more with an income that is 15 times the poverty line or more;the share of people aged 1 year or more with an income that is 15 times the poverty line or more"
Count_Person_1OrMoreYears_1.5OrMoreRatioToPovertyLine_DifferentHouseAbroad,"Population Aged 1 Year or More with a 1.5 Ratio To the Poverty Line or More in Different Houses Abroad;Population: 1 Years or More, 1.5 Ratio To Poverty Line or More, Different House Abroad;the number of people aged 1 year or more living in households with an income that is 15 times or more the poverty line in different countries;the number of people aged 1 year or more living in households with an income that is 150% or more the poverty line in different countries;the number of people aged 1 year or more living in households with an income-to-poverty ratio of 15 or more in different countries;the proportion of people aged 1 year or more living in households with an income-to-poverty ratio of 15 or more in different countries"
Count_Person_1OrMoreYears_1.5OrMoreRatioToPovertyLine_DifferentHouseInDifferentCountyDifferentState,"Population Aged 1 Year or More Living in Different Houses in Different Counties in Different States With A 1.5 Ratio To Poverty Line or More;Population: 1 Years or More, 1.5 Ratio To Poverty Line or More, Different House in Different County Different State;the number of people aged 1 year or more living in different households in different counties in different states with a 15 ratio to the poverty line or more;the number of people aged 1 year or more living in different houses in different counties in different states with a 15 ratio to the poverty line or more;the population of people aged 1 year or more living in different households in different counties in different states with a 15 ratio to the poverty line or more;the population of people aged 1 year or more living in different houses in different counties in different states with a 15 ratio to the poverty line or more"
Count_Person_1OrMoreYears_1.5OrMoreRatioToPovertyLine_DifferentHouseInDifferentCountySameState,"Population Aged 1 Year or More Above To Poverty Line or More in a Different House in Different County and Different State;Population: 1 Years or More, 1.5 Ratio To Poverty Line or More, Different House in Different County Same State;number of people aged 1 year or more living above the poverty line in a different house in a different county and a different state;number of people aged 1 year or more living in a different house in a different county and a different state with an income above the poverty line;number of people aged 1 year or more living in a different house in a different county and a different state with an income that is greater than the poverty line;number of people aged 1 year or more living in a different house in a different county and a different state with an income that is higher than the poverty line"
Count_Person_1OrMoreYears_1.5OrMoreRatioToPovertyLine_DifferentHouseInSameCounty,"Population Aged 1 Year or More With a 1.5 Ratio To Poverty Line or More in Different Houses in The Same County;Population: 1 Years or More, 1.5 Ratio To Poverty Line or More, Different House in Same County;number of people aged 1 year or more living in different households in the same county with a ratio of income to poverty line of 15 or more;number of people aged 1 year or more living in different households in the same county with an income that is 15 times the poverty line or more;number of people aged 1 year or more living in different households in the same county with an income that is 150% of the poverty line or more;number of people aged 1 year or more living in different households in the same county with an income that is 150% or more of the poverty line"
Count_Person_1OrMoreYears_1OrLessRatioToPovertyLine,"Population Above 1 Year with a 1 Ratio to Poverty Line or Less;Population: 1 Years or More, 1 Ratio To Poverty Line or Less"
Count_Person_1OrMoreYears_1OrLessRatioToPovertyLine_DifferentHouseAbroad,"Population Aged 1 Year or More with a 1 Ratio to Poverty Line or Less in Different Houses Abroad;Population: 1 Years or More, 1 Ratio To Poverty Line or Less, Different House Abroad"
Count_Person_1OrMoreYears_1OrLessRatioToPovertyLine_DifferentHouseInDifferentCountyDifferentState,"Population Aged 1 Year or More With a 1 Ratio To Poverty Line or Less in Different Houses in Different County Different State;Population: 1 Years or More, 1 Ratio To Poverty Line or Less, Different House in Different County Different State;number of people aged 1 year or more living below the poverty line in different counties in different states;number of people aged 1 year or older living below the poverty line in different counties in different states;number of people aged 1 year or older with a poverty ratio of 1 or less in different counties in different states;proportion of people aged 1 year or more living below the poverty line in different counties in different states"
Count_Person_1OrMoreYears_1OrLessRatioToPovertyLine_DifferentHouseInDifferentCountySameState,"2 number of people aged 1 year or older living in households with a ratio of income to poverty line of 1 or less in different counties in the same state;Population Aged 1 Year or More With 1 Ratio To Poverty Line or Less in Different Houses in Different County Same State;Population: 1 Years or More, 1 Ratio To Poverty Line or Less, Different House in Different County Same State;number of people aged 1 year or more with a household income that is 100% or less of the poverty line in different houses in the same county in the same state;number of people aged 1 year or more with a poverty rate of 100% or less in different houses in the same county in the same state;number of people aged 1 year or more with a ratio of 1 to the poverty line or less in different houses in the same county in the same state"
Count_Person_1OrMoreYears_1OrLessRatioToPovertyLine_DifferentHouseInSameCounty,"Population With 1 Ratio To Poverty Line or Less With Different Houses in The Same County For 1 Year or More;Population: 1 Years or More, 1 Ratio To Poverty Line or Less, Different House in Same County;number of people living in poverty in the same county for 1 year or more;people who have lived in the same county for 1 year or more and have a ratio of income to poverty line of 1 or less;percentage of people living in poverty in the same county for 1 year or more;proportion of people living in poverty in the same county for 1 year or more"
Count_Person_1OrMoreYears_1To1.49RatioToPovertyLine,"Population Above 1 Year Old With a 1 to 1.5 Ratio to Poverty Line;Population: 1 Years or More, 1 - 1.5 Ratio To Poverty Line;percentage of people over 1 year old living in poverty;population over 1 year old living below the poverty line;poverty rate for people over 1 year old;proportion of people over 1 year old living in poverty"
Count_Person_1OrMoreYears_1To1.49RatioToPovertyLine_DifferentHouseAbroad,"1 year or above, 15 times the poverty line, and living in a different house overseas;Population: 1 Years or More, 1 - 1.5 Ratio To Poverty Line, Different House Abroad"
